# Filename: data_74.dat
# Timestamp: Tue Nov 30 13:51:03 2021

# Column 1:
#	end: -2000.0
#	name: dac1_(Vbias(*10uV))
#	size: 201
#	start: 2000.0
#	type: coordinate
# Column 2:
#	end: -500.0
#	name: dac12_(g2(*5mV))
#	size: 101
#	start: 200.0
#	type: coordinate
# Column 3:
#	end: 0.0
#	name: zchannel_()
#	size: 1
#	start: 0.0
#	type: coordinate
# Column 4:
#	name: keithley1 (1e-6V)
#	type: value
# Column 5:
#	name: time
#	type: value

2.000000000000e+03	2.000000000000e+02	0.000000000000e+00	2.560174340000e+00	1.572699999809e+01
1.980000000000e+03	2.000000000000e+02	0.000000000000e+00	2.535488680000e+00	1.581700015068e+01
1.960000000000e+03	2.000000000000e+02	0.000000000000e+00	2.509460920000e+00	1.590700006485e+01
1.940000000000e+03	2.000000000000e+02	0.000000000000e+00	2.484034950000e+00	1.599699997902e+01
1.920000000000e+03	2.000000000000e+02	0.000000000000e+00	2.458369380000e+00	1.608700013161e+01
1.900000000000e+03	2.000000000000e+02	0.000000000000e+00	2.433614470000e+00	1.617700004578e+01
1.880000000000e+03	2.000000000000e+02	0.000000000000e+00	2.405136560000e+00	1.626699995995e+01
1.860000000000e+03	2.000000000000e+02	0.000000000000e+00	2.379510460000e+00	1.635700011253e+01
1.840000000000e+03	2.000000000000e+02	0.000000000000e+00	2.352856660000e+00	1.644700002670e+01
1.820000000000e+03	2.000000000000e+02	0.000000000000e+00	2.328767950000e+00	1.654700016975e+01
1.800000000000e+03	2.000000000000e+02	0.000000000000e+00	2.302899470000e+00	1.663700008392e+01
1.780000000000e+03	2.000000000000e+02	0.000000000000e+00	2.276783060000e+00	1.672699999809e+01
1.760000000000e+03	2.000000000000e+02	0.000000000000e+00	2.249724130000e+00	1.681700015068e+01
1.740000000000e+03	2.000000000000e+02	0.000000000000e+00	2.225100110000e+00	1.690700006485e+01
1.720000000000e+03	2.000000000000e+02	0.000000000000e+00	2.198602130000e+00	1.699699997902e+01
1.700000000000e+03	2.000000000000e+02	0.000000000000e+00	2.173747490000e+00	1.708700013161e+01
1.680000000000e+03	2.000000000000e+02	0.000000000000e+00	2.144674710000e+00	1.717700004578e+01
1.660000000000e+03	2.000000000000e+02	0.000000000000e+00	2.119272290000e+00	1.726699995995e+01
1.640000000000e+03	2.000000000000e+02	0.000000000000e+00	2.095555480000e+00	1.736700010300e+01
1.620000000000e+03	2.000000000000e+02	0.000000000000e+00	2.070385050000e+00	1.744700002670e+01
1.600000000000e+03	2.000000000000e+02	0.000000000000e+00	2.044445930000e+00	1.753699994087e+01
